ID,var1,Education,Experience,Hours,Age,Gender,Location
3676,47963,5,13,20,29,Male,Urban
3677,52835,10,0,36,18,Female,Urban
3678,96195,8,23,26,40,Female,Urban
3679,68226,8,18,19,37,Female,Urban
3680,59141,7,16,21,34,Female,Urban
3681,73906,5,24,12,43,Male,Urban
3682,37301,6,4,37,24,Female,Urban
3683,98239,10,19,27,38,Male,Urban
3684,157772,9,51,26,65,Male,Urban
3685,119067,9,35,25,52,Female,Urban
3686,68535,99,17,23,36,Female,Urban
3687,46414,7,5,25,26,Female,Urban
3688,54124,10,10,30,29,Female,Urban
3689,99,9,34,35,49,Male,Urban
3690,53583,13,0,26,19,Male,Urban
3691,97358,11,22,30,37,Male,Urban
3692,101792,10,26,22,40,Male,Urban
3693,90230,10,19,33,39,Female,Urban
3694,70540,7,20,29,40,Female,Urban
3695,62182,12,5,33,21,Male,Urban
3696,88716,5,27,28,42,Male,Urban
3697,57789,5,17,33,32,Male,Urban
3698,151509,10,43,41,61,Female,Urban
3699,101387,7,30,26,43,Male,Urban
3700,94917,9,22,28,41,Male,Urban
3701,64962,12,9,25,25,Female,Urban
3702,74721,7,19,19,34,Male,Urban
3703,154189,9,49,32,62,Male,Urban
3704,131601,9,44,27,63,Female,Urban
3705,178786,14,51,30,64,Male,Urban
3706,47060,7,5,29,25,Female,Urban
3707,41058,8,6,24,24,Female,Urban
3708,29485,6,3,27,22,Female,Urban
3709,86895,14,14,38,28,Male,Urban
3710,48441,10,3,29,22,Female,Urban
3711,95381,9,23,30,34,Male,Urban
3712,89895,5,25,28,42,Male,Urban
3713,63691,9,10,28,30,Male,Urban
3714,112702,10,29,30,49,Female,Urban
3715,77401,6,17,29,32,Male,Rural
3716,66059,12,7,36,20,Male,Urban
3717,44314,10,4,26,18,Male,Urban
3718,50359,11,4,25,24,Female,Urban
3719,152334,8,48,35,62,Male,Rural
3720,28839,6,4,25,24,Female,Urban
3721,97241,5,31,21,48,Female,Urban
3722,80649,7,25,18,45,Female,Urban
3723,99362,12,25,23,40,Male,Urban
3724,,9,1,32,20,Male,Urban
3725,34963,8,2,22,21,Female,Urban
3726,103869,10,21,43,38,Male,Urban
3727,104653,8,31,20,48,Female,Urban
3728,54652,12,3,18,23,Female,Urban
3729,74369,15,6,34,22,Female,Urban
3730,29601,9,0,20,23,Female,Urban
3731,61132,7,14,15,36,Female,Urban
3732,39679,9,5,25,26,Female,Urban
3733,82114,7,20,40,30,Male,Urban
3734,58523,8,6,37,20,Male,Urban
3735,79968,13,16,20,27,Male,Urban
3736,49148,5,7,35,19,Male,Urban
3737,58603,7,19,17,42,Female,Urban
3738,100146,7,30,23,49,Female,Urban
3739,126512,10,38,33,59,Female,Urban
3740,79502,7,16,34,30,Male,Urban
3741,111148,5,39,28,59,Female,Urban
3742,55315,9,9,28,28,Female,Urban
3743,24841,3,0,34,18,Female,Urban
3744,44382,7,6,29,26,Female,Urban
3745,53520,13,10,27,28,Female,Urban
3746,86100,9,15,35,34,Male,Urban
3747,60452,12,6,42,28,Female,Urban
3748,74582,12,8,29,22,Male,Urban
3749,129590,6,36,44,53,Male,Urban
3750,62960,9,9,31,29,Female,Rural
3751,111245,10,28,31,49,Female,Urban
3752,45888,6,8,27,28,Female,Urban
3753,95825,8,27,22,49,Female,Rural
3754,63760,10,12,20,36,Female,Urban
3755,72700,13,12,19,28,Male,Urban
3756,124027,6,41,22,59,Male,Urban
3757,133783,10,38,39,58,Female,Urban
3758,56372,7,5,30,23,Male,Urban
3759,119066,6,36,37,56,Female,Urban
3760,167399,15,47,26,58,Male,Urban
3761,94293,8,24,28,45,Female,Rural
3762,67871,8,11,29,31,Female,Urban
3763,87634,9,20,33,35,Male,Urban
3764,21830,4,1,24,19,Male,Urban
3765,70416,11,11,20,28,Female,Urban
3766,104730,15,22,31,36,Male,Urban
3767,80323,7,26,23,42,Female,Urban
3768,50345,8,4,35,20,Male,Rural
3769,42096,11,1,21,21,Male,Urban
3770,86788,13,13,35,24,Male,Urban
3771,82536,14,13,30,30,Female,Urban
3772,98523,8,25,22,37,Male,Urban
3773,74490,11,14,38,30,Male,Rural
3774,63942,8,12,20,33,Female,Urban
3775,81421,9,16,30,36,Male,Urban
3776,119267,7,38,30,60,Female,Urban
3777,90456,12,16,37,30,Male,Urban
3778,103102,11,21,45,31,Male,Urban
3779,85152,7,25,28,44,Female,Urban
3780,68979,9,12,27,24,Male,Urban
3781,118583,11,31,26,50,Male,Urban
3782,89305,10,20,33,39,Female,Rural
3783,94804,10,18,45,33,Male,Urban
3784,104345,2,36,29,53,Male,Urban
3785,35001,6,2,22,23,Female,Urban
3786,56082,12,1,30,21,Male,Urban
3787,95547,12,20,32,38,Female,Rural
3788,67147,10,14,21,32,Male,Urban
3789,24971,2,6,23,24,Female,Urban
3790,29036,9,0,32,18,Female,Urban
3791,126377,11,35,30,56,Female,Urban
3792,109388,11,25,29,39,Male,Urban
3793,94133,10,20,21,39,Female,Urban
3794,105532,12,21,36,33,Male,Urban
3795,51409,9,7,30,26,Female,Urban
3796,65677,6,19,31,44,Female,Urban
3797,104129,12,17,35,38,Male,Urban
3798,109139,14,24,25,44,Female,Urban
3799,42185,10,4,22,25,Female,Urban
3800,40038,7,7,20,27,Male,Urban
3801,61064,8,16,25,37,Male,Urban
3802,80258,8,15,34,31,Male,Urban
3803,70555,9,10,25,31,Female,Urban
3804,95071,11,25,27,41,Female,Urban
3805,130085,9,38,28,57,Female,Urban
3806,76607,12,10,22,26,Male,Urban
3807,72443,11,13,31,31,Female,Urban
3808,61260,5,16,36,42,Male,Urban
3809,119263,10,33,37,45,Male,Urban
3810,80938,9,19,32,38,Female,Urban
3811,99,12,53,40,65,Male,Urban
3812,118589,8,40,20,57,Female,Urban
3813,74221,12,7,33,31,Male,Urban
3814,67268,9,8,34,22,Male,Urban
3815,163370,17,42,24,61,Male,Urban
3816,87435,6,24,30,39,Male,Rural
3817,147526,7,49,36,65,Female,Urban
3818,116470,7,37,32,53,Female,Urban
3819,67350,10,7,36,21,Male,Urban
3820,98186,7,28,30,48,Female,Urban
3821,177001,14,54,40,62,Male,Urban
3822,95699,10,19,35,36,Male,Urban
3823,166926,11,52,37,61,Male,Urban
3824,110895,8,33,32,56,Female,Urban
3825,36757,11,0,26,20,Female,Urban
3826,135123,14,34,29,48,Male,Urban
3827,107867,6,33,24,52,Female,Urban
3828,56751,10,10,33,31,Female,Urban
3829,62999,7,12,28,28,Female,Urban
3830,50189,6,8,22,19,Male,Urban
3831,87277,10,20,25,37,Male,Urban
3832,85303,13,13,26,24,Male,Urban
3833,79747,6,24,21,40,Male,Urban
3834,44080,11,0,29,19,Female,Urban
3835,113798,12,27,30,41,Male,Urban
3836,109642,7,35,26,57,Female,Urban
3837,127443,11,34,29,53,Female,Urban
3838,123299,8,37,30,48,Male,Urban
3839,75687,10,16,14,32,Female,Urban
3840,83323,8,22,22,44,Female,Urban
3841,138092,7,42,33,61,Female,Urban
3842,21987,5,1,25,22,Female,Urban
3843,96584,8,25,33,45,Female,Urban
3844,132935,11,33,45,53,Male,Urban
3845,80333,12,14,27,32,Female,Urban
3846,131566,9,40,24,55,Female,Urban
3847,54724,8,7,23,27,Male,Urban
3848,140550,14,31,42,43,Male,Urban
3849,82455,11,22,20,47,Female,Urban
3850,85982,6,24,24,42,Male,Urban
3851,104126,11,25,32,45,Female,Urban
3852,98447,12,20,29,36,Male,Urban
3853,57276,10,8,19,29,Male,Urban
3854,85049,13,15,26,29,Male,Urban
3855,101482,9,27,34,40,Male,Urban
3856,103467,12,22,24,39,Female,Urban
3857,128659,10,38,31,51,Male,Urban
3858,71082,11,11,27,31,Female,Urban
3859,51759,8,6,35,25,Female,Rural
3860,167259,12,52,26,64,Male,Urban
3861,121718,13,30,26,48,Female,Urban
3862,124159,7,41,21,58,Female,Urban
3863,109881,12,26,28,41,Male,Urban
3864,87105,9,26,19,46,Female,Urban
3865,84247,8,22,33,38,Male,Urban
3866,126394,14,36,22,48,Male,Urban
3867,43515,8,7,24,28,Female,Urban
3868,123013,4,38,30,53,Female,Rural
3869,62699,5,12,46,28,Male,Rural
3870,66574,11,8,22,26,Female,Urban
3871,53103,7,6,26,22,Male,Urban
3872,48937,5,10,23,30,Female,Urban
3873,72891,10,17,35,40,Female,Urban
3874,123228,11,29,42,48,Female,Rural
3875,98392,9,22,28,41,Female,Rural
3876,55261,9,10,31,32,Female,Urban
3877,59363,7,13,29,30,Male,Urban
3878,84622,18,4,37,25,Male,Urban
3879,115051,7,36,24,48,Male,Urban
3880,57055,12,4,34,23,Male,Urban
3881,76504,11,12,42,27,Male,Urban
3882,59834,6,17,26,33,Female,Urban
3883,104292,9,29,26,37,Male,Urban
3884,80061,12,10,43,27,Male,Urban
3885,64459,13,10,27,30,Female,Urban
3886,119506,9,35,21,55,Female,Urban
3887,107161,10,30,29,48,Male,Urban
3888,81213,15,13,26,28,Male,Urban
3889,153867,10,48,29,61,Male,Urban
3890,48299,11,7,17,26,Female,Urban
3891,159249,14,47,35,65,Male,Urban
3892,80114,99,17,16,37,Female,Urban
3893,82554,10,21,37,38,Female,Urban
3894,126775,9,43,24,64,Female,Urban
3895,139232,11,41,35,58,Male,Urban
3896,97299,15,17,35,33,Male,Urban
3897,38918,8,0,27,18,Male,Urban
3898,104258,12,18,40,40,Female,Urban
3899,70968,6,20,29,40,Female,Urban
3900,89746,5,25,23,47,Male,Urban
3901,67597,10,8,36,25,Female,Urban
3902,52927,4,11,28,29,Female,Urban
3903,80997,4,22,37,38,Male,Urban
3904,100636,6,36,24,58,Female,Urban
3905,132488,13,35,26,49,Male,Urban
3906,73859,9,12,36,32,Female,Urban
3907,144241,10,40,44,59,Male,Urban
3908,69311,5,15,46,35,Female,Urban
3909,68316,9,10,35,23,Male,Urban
3910,66508,12,5,39,20,Male,Urban
3911,71126,10,16,28,33,Male,Rural
3912,42435,7,0,35,20,Female,Urban
3913,67347,13,5,33,23,Male,Urban
3914,119574,11,28,36,47,Male,Urban
3915,138150,12,41,26,56,Male,Urban
3916,80329,9,18,31,31,Male,Urban
3917,140484,13,37,28,56,Male,Urban
3918,75729,15,10,25,31,Female,Urban
3919,79402,7,20,21,35,Male,Urban
3920,118870,7,39,28,55,Female,Urban
3921,53003,1,11,38,30,Male,Urban
3922,21407,4,2,31,22,Female,Urban
3923,30906,3,2,31,25,Female,Urban
3924,89461,8,23,24,37,Female,Urban
3925,93017,13,18,34,33,Male,Urban
3926,89743,9,20,28,42,Female,Urban
3927,119148,5,43,20,58,Male,Urban
3928,137424,13,39,21,58,Female,Urban
3929,58365,9,8,33,32,Female,Rural
3930,110269,9,31,32,48,Female,Urban
3931,57762,13,3,27,20,Female,Urban
3932,56337,12,4,25,18,Male,Urban
3933,97801,9,28,20,48,Female,Urban
3934,121193,11,24,47,36,Male,Urban
3935,66985,10,11,31,32,Female,Urban
3936,80423,10,12,37,29,Male,Urban
3937,48664,7,6,38,21,Male,Urban
3938,60719,12,9,22,28,Male,Urban
3939,83552,5,28,29,47,Female,Urban
3940,59164,7,9,44,25,Male,Urban
3941,119149,6,38,39,55,Female,Urban
3942,116551,9,27,44,44,Male,Urban
3943,109831,13,19,40,38,Male,Urban
3944,162953,8,50,37,65,Male,Urban
3945,111863,16,20,34,35,Female,Urban
3946,149399,9,47,28,55,Male,Urban
3947,37164,5,5,23,25,Female,Urban
3948,96085,6,25,29,43,Female,Urban
3949,167055,10,48,39,59,Male,Urban
3950,85581,7,18,43,31,Male,Urban
3951,76020,10,13,37,29,Female,Urban
3952,100229,5,31,34,48,Male,Urban
3953,128258,6,42,31,61,Female,Urban
3954,127213,10,30,44,49,Male,Urban
3955,75636,7,19,23,37,Female,Urban
3956,116019,6,34,26,45,Male,Urban
3957,86015,11,17,27,35,Male,Urban
3958,158521,7,49,39,62,Female,Urban
3959,83073,10,16,27,34,Female,Urban
3960,68780,11,9,31,30,Female,Urban
3961,111671,8,27,30,45,Female,Rural
3962,91347,11,18,32,37,Male,Urban
3963,73376,5,20,37,35,Male,Urban
3964,147156,9,45,34,62,Male,Urban
3965,50693,8,9,23,27,Female,Urban
3966,138965,12,38,30,55,Male,Urban
3967,55231,4,17,23,38,Female,Urban
3968,56991,8,5,31,19,Male,Urban
3969,101308,13,26,17,44,Female,Urban
3970,61699,10,12,22,29,Female,Urban
3971,73637,11,11,28,31,Female,Urban
3972,155945,14,41,32,55,Male,Urban
3973,99680,6,26,40,45,Female,Urban
3974,36585,99,1,21,20,Female,Urban
3975,150996,11,48,21,64,Male,Urban
3976,40923,9,1,29,25,Female,Urban
3977,99,9,47,32,64,Female,Rural
3978,125374,8,39,35,60,Female,Urban
3979,111920,7,36,33,59,Female,Urban
3980,48719,7,8,23,28,Female,Urban
3981,47207,6,6,24,23,Female,Urban
3982,145254,9,49,30,61,Male,Urban
3983,65557,5,15,30,33,Male,Urban
3984,136621,9,42,26,62,Male,Urban
3985,33732,8,2,28,19,Female,Urban
3986,168497,16,44,28,59,Male,Urban
3987,152623,14,38,36,52,Male,Urban
3988,90750,8,22,28,34,Male,Urban
3989,147802,8,46,30,65,Female,Urban
3990,151509,10,46,42,55,Male,Urban
3991,91286,7,27,17,44,Female,Urban
3992,68055,11,11,31,25,Male,Urban
3993,95078,12,18,35,30,Male,Urban
3994,68885,9,12,33,28,Female,Urban
3995,51104,11,4,37,20,Male,Urban
3996,61781,4,18,23,39,Female,Urban
3997,64745,6,16,30,35,Female,Urban
3998,73789,11,12,24,32,Male,Urban
3999,45932,7,6,22,19,Male,Urban
4000,43426,6,0,43,19,Female,Urban
4001,131258,14,35,22,45,Male,Urban
4002,47562,8,2,32,23,Female,Urban
4003,53106,12,4,22,22,Female,Urban
4004,41342,11,1,29,21,Female,Urban
4005,101951,12,22,27,40,Male,Urban
4006,120692,12,29,33,49,Female,Urban
4007,88309,9,22,27,45,Female,Urban
4008,120469,11,32,32,52,Female,Urban
4009,79360,11,13,32,34,Female,Rural
4010,28328,0,6,27,23,Male,Urban
4011,,14,0,42,18,Female,Urban
4012,184519,14,50,43,61,Male,Urban
4013,82686,8,24,25,41,Male,Urban
4014,69301,13,7,38,22,Male,Urban
4015,94464,11,20,28,43,Female,Urban
4016,154240,13,44,38,58,Male,Urban
4017,79476,10,16,29,30,Male,Urban
4018,43985,6,7,22,28,Male,Urban
4019,59739,4,18,23,36,Female,Urban
4020,121059,7,38,35,60,Female,Urban
4021,51945,14,0,23,18,Female,Urban
4022,70749,7,16,32,35,Female,Urban
4023,136114,9,45,36,65,Female,Urban
4024,76162,11,14,39,31,Male,Urban
4025,58076,11,4,34,19,Female,Urban
4026,39509,8,2,22,20,Female,Rural
4027,93397,9,24,22,43,Female,Urban
4028,57631,8,16,7,32,Male,Rural
4029,44101,7,8,17,26,Female,Rural
4030,41935,10,4,21,21,Female,Urban
4031,34267,10,1,31,22,Female,Urban
4032,129581,6,45,29,65,Female,Urban
4033,53422,7,11,27,28,Female,Urban
4034,105016,10,26,35,43,Female,Urban
4035,70064,11,10,34,30,Female,Rural
4036,59405,9,7,28,26,Male,Urban
4037,69288,10,14,29,34,Female,Urban
4038,101400,13,19,33,39,Female,Urban
4039,120452,14,27,27,40,Male,Urban
4040,151300,11,46,30,57,Male,Urban
4041,49045,3,7,34,24,Male,Urban
4042,29632,8,0,28,19,Female,Urban
4043,99342,8,27,25,36,Male,Urban
4044,73693,9,15,31,31,Male,Urban
4045,62333,11,7,29,25,Male,Urban
4046,28778,9,0,27,24,Female,Urban
4047,35298,10,0,29,20,Female,Rural
4048,53463,6,11,37,31,Female,Urban
4049,97424,8,30,24,50,Female,Urban
4050,107492,10,33,20,54,Female,Urban
4051,116560,8,33,24,43,Male,Urban
4052,96132,7,27,31,51,Female,Urban
4053,73600,,15,36,31,Male,Rural
4054,43330,10,0,24,19,Female,Urban
4055,104849,9,25,28,39,Male,Urban
4056,105502,8,28,30,47,Female,Urban
4057,62072,8,9,21,22,Male,Rural
4058,22672,4,2,14,20,Female,Urban
4059,49902,10,7,27,20,Female,Urban
4060,118992,9,34,31,49,Female,Urban
4061,45964,8,4,35,23,Female,Urban
4062,133479,13,38,23,61,Male,Urban
4063,66494,10,10,32,28,Female,Urban
4064,59342,7,9,32,30,Female,Rural
4065,94338,11,24,27,39,Male,Urban
4066,47226,10,3,24,22,Male,Urban
4140,72454,10,7,35,23,Male,Urban
4141,93621,9,25,26,44,Female,Urban
4142,67434,7,10,35,20,Male,Urban
4143,55511,6,15,21,35,Female,Urban
4144,53337,10,7,29,27,Male,Urban
4145,45338,9,2,23,19,Female,Rural
4146,42659,1,12,23,29,Female,Urban
4147,108519,10,30,36,48,Male,Rural
4148,85568,9,17,20,35,Female,Rural
4149,135758,10,41,32,58,Female,Urban
4150,71745,7,18,27,33,Female,Urban
4151,38474,7,2,27,20,Male,Urban
4152,158392,9,53,25,65,Male,Urban
4153,69495,10,9,29,19,Male,Urban
4154,27152,10,4,21,23,Female,Urban
4155,38685,6,3,30,24,Female,Rural
4156,122708,8,36,35,59,Female,Urban
4157,86139,7,28,16,41,Male,Urban
4158,59350,12,0,33,19,Male,Urban
4159,90234,7,25,24,44,Female,Urban
4160,77213,14,12,37,33,Female,Urban
4161,66674,5,14,31,33,Female,Urban
4162,78674,7,17,24,28,Male,Urban
4163,141515,11,36,45,53,Male,Urban
4164,146892,11,41,41,52,Male,Urban
4165,26584,6,2,30,22,Female,Urban
4166,73600,12,12,30,25,Male,Urban
4167,44186,11,0,17,18,Male,Urban
4168,118746,17,23,30,42,Male,Urban
4169,67907,5,15,41,30,Female,Urban
4170,51590,10,6,31,19,Male,Urban
4171,89064,5,29,25,47,Female,Urban
4172,59300,8,10,40,27,Male,Urban
4173,58039,5,10,34,26,Male,Urban
4174,139744,2,45,48,57,Male,Urban
4175,72594,10,11,35,29,Male,Urban
4176,118206,10,33,26,51,Female,Urban
4177,,11,2,31,19,Male,Urban
4178,64444,12,7,34,27,Male,Urban
4179,86398,9,24,24,38,Male,Urban
4180,60292,7,9,32,29,Female,Rural
4181,96018,11,28,21,49,Female,Urban
4182,82709,8,20,21,40,Female,Urban
4183,111437,14,25,29,44,Male,Urban
4184,52099,4,15,28,36,Female,Urban
4185,55433,8,1,32,20,Male,Urban
4186,48756,8,4,32,23,Female,Urban
4187,80564,12,20,16,42,Female,Urban
4188,153338,11,46,26,65,Female,Urban
4189,89179,11,21,22,38,Female,Urban
4190,25431,5,0,42,20,Female,Urban
4191,,6,22,22,43,Female,Urban
4192,24277,4,1,27,21,Female,Urban
4193,138607,10,39,36,54,Male,Urban
4194,66206,99,19,20,38,Female,Urban
4195,78469,8,21,36,42,Female,Urban
4196,65424,9,11,39,31,Male,Urban
4197,64226,,15,34,31,Female,Urban
4198,96713,9,24,29,42,Female,Urban
4199,99,11,13,30,29,Male,Urban
4200,112945,4,36,36,55,Male,Urban
